source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Wahlenbergia virgata	ncbi:1005624	=>	Wahlenbergia virgata	ncbi:1005624	69741	new/tip	null
Wahlenbergia virgata	ott:69741	=>	Wahlenbergia virgata	ncbi:1005624	69741	same/parent+parent	Campanulaceae|Campanulaceae
Wahlenbergia juncea	ott:3892378	-	Wahlenbergia virgata	ncbi:1005624	69741	noinfo	null
Wahlenbergia juncea	ott:3892378	-	Wahlenbergia spicata	gbif:7792021	9006822	noinfo	null
Wahlenbergia juncea	ott:3892378	=>	Wahlenbergia juncea	ncbi:1348709	3892378	same/primary-name	Wahlenbergia juncea
Petasites japonicus	ncbi:186965	=>	Petasites japonicus	ncbi:186965	47000	new/tip	null
Gamocarpha zelliana	gbif:3906789	=>	Gamocarpha zelliana	gbif:3906789	9006101	new/tip	null
		-	Gamocarpha zelliana	gbif:3906789	9006101	addition	null
Lobelia gilgii	gbif:5408615	=>	Lobelia gilgii	gbif:5408615	3892828	new/tip	null
Campanula versicolor	ncbi:361406	=>	Campanula versicolor	ncbi:361406	719194	new/tip	null
Picrothamnus	ncbi:333958	=>	Picrothamnus	ncbi:333958	274421	new/import	null
Asyneuma virgatum	ncbi:284225	=>	Asyneuma virgatum	ncbi:284225	493399	new/tip	null
Roella spicata	ncbi:1348700	=>	Roella spicata	ncbi:1348700	3892317	new/tip	null
Roella prostrata	ott:3892310	-	Roella spicata	ncbi:1348700	3892317	noinfo	null
Roella prostrata	ott:3892310	=>	Roella prostrata	ncbi:1348696	3892310	same/primary-name	Roella prostrata
Artemisia thuscula	ncbi:401939	=>	Artemisia thuscula	ncbi:401939	297237	new/tip	null
Taraxacum hyparcticum	ncbi:1301464	=>	Taraxacum hyparcticum	ncbi:1301464	3895690	new/tip	null
Podachaenium	ncbi:121887	=>	Podachaenium	ncbi:121887	931868	new/import	null
Squamopappus	ott:750170	-	Podachaenium	ncbi:121887	931868	noinfo/disjoint	|Squamopappus skutchii
Squamopappus	ott:750170	=>	Squamopappus	ncbi:121903	750170	same/is-subsumed-by	null
Podachaenium	ott:931868	=>	Podachaenium	ncbi:121887	931868	same/parent+parent	Heliantheae|Heliantheae
Platychaete	gbif:3122256	=>	Platychaete	gbif:3122256	4727761	new/tip	null
Platychaete	ott:4727761	-		null	-	continued-hidden	null
Coreopsis nuecensis	ncbi:159673	=>	Coreopsis nuecensis	ncbi:159673	789613	new/tip	null
Gundlachia	ncbi:199514	=>	Gundlachia	ncbi:199514	991717	new/import	null
Xylothamia	ott:414850	-	Gundlachia	ncbi:199514	991717	noinfo/disjoint	|Xylothamia diffusa
Xylothamia	ott:414850	=>	Xylothamia	ncbi:199528	414850	same/is-subsumed-by	null
Gundlachia	ott:991717	=>	Gundlachia	ncbi:199514	991717	same/parent+parent	North American clade|North American clade
Cyclocodon	ncbi:649673	=>	Cyclocodon	ncbi:649673	428442	new/import	null
Codonopsis	gbif:3165850	-	Cyclocodon	ncbi:649673	428442	noinfo/disjoint	|Codonopsis bhutanica
Codonopsis	gbif:3165850	-	Campanumoea	ncbi:94281	141086	noinfo/target-no-children	null
Codonopsis	gbif:3165850	-	Leptocodon	ncbi:239457	117713	noinfo	null
Codonopsis	gbif:3165850	=>	Codonopsis	ncbi:16399	670513	same/primary-name	Codonopsis
Inula grandiflora	ncbi:557646	=>	Inula grandiflora	ncbi:557646	71936	new/tip	null
Inula orientalis	gbif:3148465	-	Inula grandiflora	ncbi:557646	71936	noinfo	null
Inula orientalis	gbif:3148465	=>	Inula orientalis	ncbi:90791	901632	same/primary-name	Inula orientalis
Artemisia mendozana	ncbi:927723	=>	Artemisia mendozana	ncbi:927723	740703	new/import	null
Seriphidium mendozanum	gbif:7860234	-	Artemisia mendozana	ncbi:927723	740703	noinfo	null
Seriphidium mendozanum	gbif:7860234	-	Artemisia mendozana var. paramilloensis	ncbi:927725	740700	noinfo	null
Seriphidium mendozanum	gbif:7860234	-		null	-	ambiguous tip	2
Sachokiella	gbif:3166006	=>	Sachokiella	gbif:3166006	9006242	reject/absorbed	null
Sachokiella	ott:3893915	-	Sachokiella	gbif:3166006	9006242	noinfo/target-no-children	null
Sachokiella	ott:3893915	=>	Campanula	ncbi:40568	590452	same/is-subsumed-by	null
		-	Sachokiella	gbif:3166006	9006242	addition	null
Sachokiella	ott:3893915	-		null	-	lumped	null
Sclerotheca arborea	gbif:5414101	=>	Sclerotheca arborea	gbif:5414101	3893358	new/tip	null
Argophyllum brevistylum	gbif:3932738	=>	Argophyllum brevistylum	gbif:3932738	9000010	new/tip	null
		-	Argophyllum brevistylum	gbif:3932738	9000010	addition	null
Crepis barbigera	ncbi:1111090	=>	Crepis barbigera	ncbi:1111090	960681	new/tip	null
Petasites	ncbi:56018	=>	Petasites	ncbi:56018	1083647	new/import	null
Rhodanthe manglesii	ncbi:152203	=>	Rhodanthe manglesii	ncbi:152203	421834	new/tip	null
Senecio	ncbi:18794	=>	Senecio	ncbi:18794	723076	new/import	null
Dresslerothamnus	ott:4727554	-	Senecio	ncbi:18794	723076	noinfo	null
Dresslerothamnus	ott:4727554	=>	Dresslerothamnus	gbif:8403396	4727554	same/primary-name	Dresslerothamnus
Aetheolaena	ott:4727685	-	Senecio	ncbi:18794	723076	noinfo	null
Aetheolaena	ott:4727685	=>	Aetheolaena	gbif:7682672	4727685	same/primary-name	Aetheolaena
Rhetinodendron	ott:4727841	-	Senecio	ncbi:18794	723076	noinfo	null
Rhetinodendron	ott:4727841	=>	Rhetinodendron	gbif:7685471	4727841	same/primary-name	Rhetinodendron
Cadiscus	ott:4727651	-	Senecio	ncbi:18794	723076	noinfo	null
Cadiscus	ott:4727651	=>	Cadiscus	gbif:8362853	4727651	same/primary-name	Cadiscus
Synosma	ott:4728208	-	Senecio	ncbi:18794	723076	noinfo	null
Synosma	ott:4728208	=>	Synosma	gbif:8215563	4728208	same/primary-name	Synosma
Pseudogynoxys	ott:3024	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Pseudogynoxys chenopodioides
Pseudogynoxys	ott:3024	=>	Pseudogynoxys	ncbi:109583	3024	same/is-subsumed-by	null
Pentacalia	ott:42127	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Pentacalia desiderabilis
Pentacalia	ott:42127	=>	Pentacalia	ncbi:462485	42127	same/is-subsumed-by	null
Zemisia	ott:63637	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Zemisia discolor
Zemisia	ott:63637	=>	Zemisia	ncbi:462585	63637	same/is-subsumed-by	null
Hubertia	ott:145214	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Hubertia myricifolia
Hubertia	ott:145214	=>	Hubertia	ncbi:462446	145214	same/is-subsumed-by	null
Synotis	ott:168410	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Synotis lucorum
Synotis	ott:168410	=>	Synotis	ncbi:189253	168410	same/is-subsumed-by	null
Lasiocephalus	ott:187044	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Lasiocephalus pichinchensis
Lasiocephalus	ott:187044	=>	Lasiocephalus	ncbi:422331	187044	same/is-subsumed-by	null
Monticalia	ott:187056	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Monticalia abietina
Monticalia	ott:187056	=>	Monticalia	ncbi:422337	187056	same/is-subsumed-by	null
Nesampelos	ott:187060	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Nesampelos lucens
Nesampelos	ott:187060	=>	Nesampelos	ncbi:422339	187060	same/is-subsumed-by	null
Pojarkovia	ott:252136	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Pojarkovia stenocephala
Pojarkovia	ott:252136	=>	Pojarkovia	ncbi:462489	252136	same/is-subsumed-by	null
Lomanthus	ott:272081	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Lomanthus fosbergii
Lomanthus	ott:272081	=>	Lomanthus	ncbi:904582	272081	same/is-subsumed-by	null
Herreranthus	ott:327843	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Herreranthus rivalis
Herreranthus	ott:327843	=>	Herreranthus	ncbi:904431	327843	same/is-subsumed-by	null
Dauresia	ott:138696	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Dauresia alliariifolia
Dauresia	ott:138696	=>	Dauresia	ncbi:406436	138696	same/is-subsumed-by	null
Dorobaea	ott:414516	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Dorobaea pimpinellifolia
Dorobaea	ott:414516	=>	Dorobaea	ncbi:109560	414516	same/is-subsumed-by	null
Leonis	ott:607955	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Leonis trineura
Leonis	ott:607955	=>	Leonis	ncbi:462459	607955	same/is-subsumed-by	null
Oldfeltia	ott:658594	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Oldfeltia polyphlebia
Oldfeltia	ott:658594	=>	Oldfeltia	ncbi:422341	658594	same/is-subsumed-by	null
Dendrosenecio	ott:658871	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Dendrosenecio battiscombei
Dendrosenecio	ott:658871	=>	Dendrosenecio	ncbi:109557	658871	same/is-subsumed-by	null
Iocenes	ott:710487	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Iocenes acanthifolius
Iocenes	ott:710487	=>	Iocenes	ncbi:422329	710487	same/is-subsumed-by	null
Elekmania	ott:710495	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Elekmania picardae
Elekmania	ott:710495	=>	Elekmania	ncbi:422325	710495	same/is-subsumed-by	null
Dendrophorbium	ott:710501	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Dendrophorbium multinerve
Dendrophorbium	ott:710501	=>	Dendrophorbium	ncbi:422322	710501	same/is-subsumed-by	null
Culcitium	ott:710505	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Culcitium serratifolium
Culcitium	ott:710505	=>	Culcitium	ncbi:422320	710505	same/is-subsumed-by	null
Garcibarrigoa	ott:719572	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Garcibarrigoa telembina
Garcibarrigoa	ott:719572	=>	Garcibarrigoa	ncbi:462430	719572	same/is-subsumed-by	null
Lundinia	ott:732622	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Lundinia plumbea
Lundinia	ott:732622	=>	Lundinia	ncbi:462461	732622	same/is-subsumed-by	null
Talamancalia	ott:791624	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Talamancalia boquetensis
Talamancalia	ott:791624	=>	Talamancalia	ncbi:462576	791624	same/is-subsumed-by	null
Antillanthus	ott:1043231	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Antillanthus almironcillo
Antillanthus	ott:1043231	=>	Antillanthus	ncbi:462383	1043231	same/is-subsumed-by	null
Mesogramma	ott:1095823	-	Senecio	ncbi:18794	723076	noinfo/disjoint	|Mesogramma apiifolium
Mesogramma	ott:1095823	=>	Mesogramma	ncbi:904448	1095823	same/is-subsumed-by	null
Robinsonia	ott:711399	-	Senecio	ncbi:18794	723076	noinfo/lineage	Tussilagininae|Senecioninae
Robinsonia	ott:711399	=>	Robinsonia	ncbi:98717	711399	same/parent+parent	Tussilagininae|Tussilagininae
Cirsium helenioides	ncbi:669658	=>	Cirsium helenioides	ncbi:669658	111716	new/tip	null
Liabellum	ncbi:746536	=>	Liabellum	ncbi:746536	510821	new/import	null
Sinclairia	gbif:3098767	-	Liabellum	ncbi:746536	510821	noinfo	null
Sinclairia	gbif:3098767	-	Sinclairiopsis	ncbi:746538	1001781	noinfo	null
Sinclairia	gbif:3098767	=>	Sinclairia	ncbi:41636	569936	same/primary-name	Sinclairia
Chaetadelpha wheeleri	ncbi:231823	=>	Chaetadelpha wheeleri	ncbi:231823	340467	new/tip	null
Apargia	gbif:6064670	=>	Apargia	gbif:6064670	4727815	new/tip	null
Apargia	ott:4727815	-		null	-	continued-hidden	null
Achyrophorus	gbif:6063636	=>	Achyrophorus	gbif:6063636	4727967	new/import	null
Achyrophorus	ott:4727967	-		null	-	not-deprecated/exposed	null
Tithonia rotundifolia	ncbi:105388	=>	Tithonia rotundifolia	ncbi:105388	143668	new/tip	null
Gynura aurantiaca	gbif:7613049	=>	Gynura aurantiaca	gbif:7613049	5144343	new/tip	null
Argentipallium	ncbi:125655	=>	Argentipallium	ncbi:125655	1005550	new/import	null
Crepis multicaulis	ncbi:509673	=>	Crepis multicaulis	ncbi:509673	962921	new/import	null
Crepis sancta	gbif:8035432	-	Crepis multicaulis	ncbi:509673	962921	noinfo	null
Crepis sancta	gbif:8035432	=>	Crepis sancta	ncbi:268028	589716	same/primary-name	Crepis sancta
Crepis sancta	ott:589716	-	Crepis multicaulis	ncbi:509673	962921	noinfo/disjoint	|Crepis sancta subsp. nemausensis
Crepis sancta	ott:589716	=>	Crepis sancta	ncbi:268028	589716	same/is-subsumed-by	null
Dasyanthina	gbif:8384976	=>	Dasyanthina	gbif:8384976	4727968	new/tip	null
Dasyanthina	ott:4727968	-		null	-	continued-hidden	null
Quechualia	gbif:8295909	=>	Quechualia	gbif:8295909	4728038	new/tip	null
Quechualia	ott:4728038	-		null	-	continued-hidden	null
Ionactis	ncbi:199517	=>	Ionactis	ncbi:199517	991719	new/import	null
Crepis setosa	ncbi:268029	=>	Crepis setosa	ncbi:268029	99795	new/tip	null
Madia	ncbi:4253	=>	Madia	ncbi:4253	364970	new/import	null
Jensia	ott:4727870	-	Madia	ncbi:4253	364970	noinfo	null
Jensia	ott:4727870	=>	Jensia	gbif:3130663	4727870	same/primary-name	Jensia
Kyhosia	ott:356207	-	Madia	ncbi:4253	364970	noinfo/disjoint	|Kyhosia bolanderi
Kyhosia	ott:356207	=>	Kyhosia	ncbi:219220	356207	same/is-subsumed-by	null
Madia	ott:364970	=>	Madia	ncbi:4253	364970	same/parent+parent	Madiinae|Madiinae
Hemizonella	ott:909466	-	Madia	ncbi:4253	364970	noinfo/disjoint	|Hemizonella minima
Hemizonella	ott:909466	=>	Hemizonella	ncbi:149427	909466	same/is-subsumed-by	null
Anisocarpus	ott:1060608	-	Madia	ncbi:4253	364970	noinfo/disjoint	|Anisocarpus madioides
Anisocarpus	ott:1060608	=>	Anisocarpus	ncbi:166919	1060608	same/is-subsumed-by	null
Carlquistia	ott:1060611	-	Madia	ncbi:4253	364970	noinfo/disjoint	|Carlquistia muirii
Carlquistia	ott:1060611	=>	Carlquistia	ncbi:166918	1060611	same/is-subsumed-by	null
Harmonia	ott:830410	-	Madia	ncbi:4253	364970	noinfo/disjoint	|Harmonia stebbinsii
Harmonia	ott:830410	=>	Harmonia	ncbi:219219	830410	same/is-subsumed-by	null
Brachyglottis	ncbi:174468	=>	Brachyglottis	ncbi:174468	628539	new/import	null
Traversia	ott:55464	-	Brachyglottis	ncbi:174468	628539	noinfo/disjoint	|Traversia baccharoides
Traversia	ott:55464	=>	Traversia	ncbi:174477	55464	same/is-subsumed-by	null
Haastia	ott:107028	-	Brachyglottis	ncbi:174468	628539	noinfo/disjoint	|Haastia pulvinaris
Haastia	ott:107028	=>	Haastia	ncbi:174459	107028	same/is-subsumed-by	null
Urostemon	ott:272069	-	Brachyglottis	ncbi:174468	628539	noinfo/disjoint	|Urostemon kirkii
Urostemon	ott:272069	=>	Urostemon	ncbi:904584	272069	same/is-subsumed-by	null
Brachyglottis	ott:628539	=>	Brachyglottis	ncbi:174468	628539	same/parent+parent	Brachyglottidineae|Brachyglottidineae
Papuacalia	ott:658598	-	Brachyglottis	ncbi:174468	628539	noinfo/disjoint	|Papuacalia sandsii
Papuacalia	ott:658598	=>	Papuacalia	ncbi:422343	658598	same/is-subsumed-by	null
Platyspermation	ncbi:178797	=>	Platyspermation	ncbi:178797	9000005	new/import	null
		-	Platyspermation	ncbi:178797	9000005	addition	null
Crepis nicaeensis	ncbi:268024	=>	Crepis nicaeensis	ncbi:268024	589772	new/tip	null
Askellia flexuosa	ott:385983	-	Crepis nicaeensis	ncbi:268024	589772	noinfo	null
Askellia flexuosa	ott:385983	=>	Askellia flexuosa	ncbi:509657	385983	same/primary-name	Askellia flexuosa
Crepis nicaeensis	ott:589772	=>	Crepis nicaeensis	ncbi:268024	589772	same/parent+parent	Crepidinae|Crepidinae
Baccharidastrum	gbif:7804553	=>	Baccharidastrum	gbif:7804553	4728187	new/tip	null
Baccharidastrum	ott:4728187	-		null	-	continued-hidden	null
Edraianthus serpyllifolius	ncbi:440375	=>	Edraianthus serpyllifolius	ncbi:440375	987557	new/tip	null
Pluchea odorata	ncbi:1548633	=>	Pluchea odorata	ncbi:1548633	3899051	new/tip	null
Wahlenbergia cinerea	ncbi:1005583	=>	Wahlenbergia cinerea	ncbi:1005583	385583	new/tip	null
Campanula rotundifolia	gbif:5410907	-	Wahlenbergia cinerea	ncbi:1005583	385583	noinfo	null
Campanula rotundifolia	gbif:5410907	-	Campanula delicatula	ncbi:1241068	16200	noinfo	null
Campanula rotundifolia	gbif:5410907	-	Campanula heterophylla	ncbi:1241094	109516	noinfo	null
Campanula rotundifolia	gbif:5410907	-	Campanula langsdorffiana	ncbi:1241112	1088825	noinfo	null
Campanula rotundifolia	gbif:5410907	-	Campanula legionensis	ncbi:1241114	441873	noinfo	null
Campanula rotundifolia	gbif:5410907	=>	Campanula rotundifolia	ncbi:239422	667590	same/primary-name	Campanula rotundifolia
Crupina crupinastrum	ncbi:41560	=>	Crupina crupinastrum	ncbi:41560	122249	new/tip	null
Eucephalus	ncbi:381993	=>	Eucephalus	ncbi:381993	528909	new/import	null
Asaemia	ncbi:378862	=>	Asaemia	ncbi:378862	617345	new/import	null
Athanasia	gbif:3114273	-	Asaemia	ncbi:378862	617345	noinfo	null
Athanasia	gbif:3114273	=>	Athanasia	ncbi:99033	472694	same/primary-name	Athanasia
Scaevola calendulacea	ncbi:197951	=>	Scaevola calendulacea	ncbi:197951	841246	new/tip	null
Goodenia calendulacea	gbif:3761331	=>	Scaevola calendulacea	ncbi:197951	841246	lumped	null
Goodenia calendulacea	gbif:3761331	=>	Scaevola calendulacea	ncbi:197951	841246	lumped	null
Scaevola calendulacea	ott:841246	=>	Scaevola calendulacea	ncbi:197951	841246	same/parent+parent	Goodeniaceae|Goodeniaceae
Centaurea toletana	ncbi:41540	=>	Centaurea toletana	ncbi:41540	70326	new/tip	null
Tragopogon porrifolius	ncbi:13731	=>	Tragopogon porrifolius	ncbi:13731	143403	new/import	null
Brickelliastrum	ncbi:1193817	=>	Brickelliastrum	ncbi:1193817	47631	new/import	null
Cichorium endivia	ncbi:114280	=>	Cichorium endivia	ncbi:114280	485946	new/tip	null
Bartlettina	ncbi:1745013	=>	Bartlettina	ncbi:1745013	4727964	new/import	null
Azorina vidalii	ncbi:239395	=>	Azorina vidalii	ncbi:239395	245755	new/tip	null
Campanula vidalii	ott:742574	-	Azorina vidalii	ncbi:239395	245755	noinfo	null
Campanula vidalii	ott:742574	=>	Campanula vidalii	ncbi:1053331	742574	same/primary-name	Campanula vidalii
Nymphoides peltata	ncbi:49614	=>	Nymphoides peltata	ncbi:49614	128320	new/tip	null
Crepidiastrum	ncbi:77552	=>	Crepidiastrum	ncbi:77552	537525	new/import	null
Crepidiastrum	ott:537525	=>	Crepidiastrum	ncbi:77552	537525	same/parent+parent	Crepidinae|Crepidinae
Paraixeris	ott:537530	-	Crepidiastrum	ncbi:77552	537525	noinfo/disjoint	|Paraixeris chelidoniifolia
Paraixeris	ott:537530	=>	Paraixeris	ncbi:77559	537530	same/is-subsumed-by	null
Siphocampylus scandens	ncbi:368700	=>	Siphocampylus scandens	ncbi:368700	95597	new/tip	null
Machaeranthera	ncbi:71064	=>	Machaeranthera	ncbi:71064	540741	new/import	null
Dieteria	ott:30535	-	Machaeranthera	ncbi:71064	540741	noinfo/disjoint	|Dieteria canescens var. aristata
Dieteria	ott:30535	=>	Dieteria	ncbi:300126	30535	same/is-subsumed-by	null
Psilactis	ott:290594	-	Machaeranthera	ncbi:71064	540741	noinfo/disjoint	|Psilactis brevilingulata
Psilactis	ott:290594	=>	Psilactis	ncbi:71089	290594	same/is-subsumed-by	null
Machaeranthera	ott:540741	=>	Machaeranthera	ncbi:71064	540741	same/parent+parent	North American clade|North American clade
Adenophora triphylla var. japonica	ncbi:265775	=>	Adenophora triphylla var. japonica	ncbi:265775	526871	new/tip	null
Artemisia salsoloides	ncbi:466060	=>	Artemisia salsoloides	ncbi:466060	543049	new/tip	null
Stylidium graminifolium	ncbi:28497	=>	Stylidium graminifolium	ncbi:28497	729879	new/tip	null
Stylidium graminifolium	ott:729879	=>	Stylidium graminifolium	ncbi:28497	729879	same/parent+parent	Stylidiaceae|Stylidiaceae
Stylidium majus	ott:774478	-	Stylidium graminifolium	ncbi:28497	729879	noinfo	null
Stylidium majus	ott:774478	=>	Stylidium majus	ncbi:213842	774478	same/primary-name	Stylidium majus
Centropogon granulosus	ncbi:434389	=>	Centropogon granulosus	ncbi:434389	320860	new/import	null
Centropogon warscewiczii	ott:3893703	-	Centropogon granulosus	ncbi:434389	320860	noinfo	null
Centropogon warscewiczii	ott:3893703	=>	Centropogon warscewiczii	gbif:5412542	3893703	same/primary-name	Centropogon warscewiczii
Neohintonia	gbif:3132740	=>	Neohintonia	gbif:3132740	4727503	new/tip	null
Neohintonia	ott:4727503	-		null	-	continued-hidden	null
Coreopsis	ncbi:13448	=>	Coreopsis	ncbi:13448	1001033	new/import	null
Artemisia vulgaris	ncbi:4220	=>	Artemisia vulgaris	ncbi:4220	1092844	new/import	null
Artemisia vulgaris	gbif:8383671	=>	Artemisia vulgaris	ncbi:4220	1092844	same/parent+parent	Asteraceae|Asteraceae
Erigeron	ncbi:41574	=>	Erigeron	ncbi:41574	643717	new/import	null
Leptostelma	ott:4727490	-	Erigeron	ncbi:41574	643717	noinfo	null
Leptostelma	ott:4727490	=>	Leptostelma	gbif:3111590	4727490	same/primary-name	Leptostelma
Iotasperma	ott:4727889	-	Erigeron	ncbi:41574	643717	noinfo	null
Iotasperma	ott:4727889	=>	Iotasperma	ncbi:1231654	4727889	same/primary-name	Iotasperma
Apopyros	ott:18225	-	Erigeron	ncbi:41574	643717	noinfo/disjoint	|Apopyros warmingii
Apopyros	ott:18225	=>	Apopyros	ncbi:91239	18225	same/is-subsumed-by	null
Hysterionica	ott:583702	-	Erigeron	ncbi:41574	643717	noinfo/disjoint	|Hysterionica jasionoides
Hysterionica	ott:583702	=>	Hysterionica	ncbi:72942	583702	same/is-subsumed-by	null
Neja	ott:665550	-	Erigeron	ncbi:41574	643717	noinfo/disjoint	|Neja filiformis
Neja	ott:665550	=>	Neja	ncbi:91304	665550	same/is-subsumed-by	null
Aphanostephus	ott:877573	-	Erigeron	ncbi:41574	643717	noinfo/disjoint	|Aphanostephus skirrhobasis
Aphanostephus	ott:877573	=>	Aphanostephus	ncbi:72895	877573	same/is-subsumed-by	null
Darwiniothamnus	ott:935552	-	Erigeron	ncbi:41574	643717	noinfo/disjoint	|Darwiniothamnus lancifolius subsp. glabriusculus
Darwiniothamnus	ott:935552	=>	Darwiniothamnus	ncbi:200646	935552	same/is-subsumed-by	null
Leptocodon	ncbi:239457	=>	Leptocodon	ncbi:239457	117713	new/import	null
Treichelia	gbif:3161902	-	Leptocodon	ncbi:239457	117713	noinfo/disjoint	|Treichelia longibracteata
Treichelia	gbif:3161902	=>	Treichelia	ncbi:378895	299631	same/is-subsumed-by	null
Parthenium	ncbi:35934	=>	Parthenium	ncbi:35934	928426	new/import	null
Villanova	ott:59457	-	Parthenium	ncbi:35934	928426	noinfo/lineage	Perityleae|Heliantheae
